tweet_id,timestamp,favorite_count,retweet_count,text,source,expanded_urls,img_num,jpg_url,name,stage,rating_numerator,rating_denominator,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog
673355879178194945,2015-12-06 04:18:46+00:00,1606,652,This is Koda. She's a boss. Helps shift gears. Can even drive herself. Still no seat belt (reckless af). 11/10 https://t.co/0zUxlrhZrQ,Twitter for iPhone,https://twitter.com/dog_rates/status/673355879178194945,1,https://pbs.twimg.com/media/CVg9mTYWIAAu7J6.jpg,Koda,,11.0,10,Rottweiler,0.5292479999999999,True,miniature_pinscher,0.168296,True,Appenzeller,0.100452,True
6733598187369864,2015-12-06 04:34:25+00:00,1558,728,This is Steve. He was just relaxing in hot tub when he was intruded upon. 8/10 poor little pup https://t.co/EPq0MRAraJ,Twitter for iPhone,https://twitter.com/dog_rates/status/673359818736984064,1,https://pbs.twimg.com/media/CVhBLohWEAAXtYl.jpg,Steve,,8.0,10,English_setter,0.6965680000000001,True,Brittany_spaniel,0.104046,True,Ibizan_hound,0.0348324999999999,True
6733636153713632,2015-12-06 04:49:31+00:00,1088,338,This little pupper can't wait for Christmas. He's pretending to be a present. S'cute. 11/10 twenty more days 🎁🎄🐶 https://t.co/m8r9rbcgX4,Twitter for iPhone,https://twitter.com/dog_rates/status/673363615379013632,1,https://pbs.twimg.com/media/CVhEoq4WcAE8pBm.jpg,,pupper,11.0,10,ox,0.193431,False,warthog,0.1238269999999999,False,bison,0.111177,False
6735768356777856,2015-12-06 18:56:46+00:00,1482,613,Sun burnt dog here. Quite large. Wants to promote peace. Looks unemployed. Ears for days. 7/10 would pet profusely https://t.co/WlKiN3ll0w,Twitter for iPhone,https://twitter.com/dog_rates/status/673576835670777856,1,https://pbs.twimg.com/media/CVkGjsxU8AA5OYX.jpg,,,7.0,10,teddy,0.25521,False,Christmas_stocking,0.0982852,False,pajama,0.0727351,False
67359294458881,2015-12-06 19:13:01+00:00,882,297,When you ask your professor about extra credit on the last day of class. 8/10 https://t.co/H6rqZyE4NP,Twitter for iPhone,https://twitter.com/dog_rates/status/673580926094458881,1,https://pbs.twimg.com/media/CVkKRqOXIAEX83-.jpg,,,8.0,10,beagle,0.985062,True,basset,0.00641784,True,Walker_hound,0.00353259,True
673583129559498752,2015-12-06 19:21:47+00:00,1273,403,This is Sandy. She loves her spot by the tree. Contemplating her true purpose in the universe. Wears socks. 11/10 https://t.co/JpoEvgbDug,Twitter for iPhone,https://twitter.com/dog_rates/status/673583129559498752,1,https://pbs.twimg.com/media/CVkMRUeWsAA9bMh.jpg,Sandy,,11.0,10,Arctic_fox,0.153271,False,golden_retriever,0.113946,True,borzoi,0.110718,True
673612851969,2015-12-06 21:19:54+00:00,1691,802,This is Jeffri. He's a speckled ice pupper. Very lazy. Enjoys the occasional swim. Rather majestic really. 7/10 https://t.co/0iyItbtkr8,Twitter for iPhone,https://twitter.com/dog_rates/status/673612854080196609,1,https://pbs.twimg.com/media/CVknUTlVEAARjU5.jpg,Jeffri,pupper,7.0,10,Newfoundland,0.223101,True,Leonberg,0.111106,True,shovel,0.0856263,False
6736367189653316,2015-12-06 22:54:44+00:00,1194,404,This is a Lofted Aphrodisiac Terrier named Kip. Big fan of bed n breakfasts. Fits perfectly. 10/10 would pet firmly https://t.co/gKlLpNzIl3,Twitter for iPhone,https://twitter.com/dog_rates/status/673636718965334016,1,https://pbs.twimg.com/media/CVk9ApFWUAA-S1s.jpg,a,,10.0,10,wombat,0.880257,False,corn,0.0194207,False,pug,0.0190442999999999,True
6736562656419329,2015-12-07 00:12:23+00:00,769,265,This is Albert AKA King Banana Peel. He's a kind ruler of the kitchen. Very jubilant pupper. 10/10 overall great dog https://t.co/PN8hxgZ9We,Twitter for iPhone,https://twitter.com/dog_rates/status/673656262056419329,1,https://pbs.twimg.com/media/CVlOy3pW4AQ9H1K.jpg,Albert,pupper,10.0,10,bull_mastiff,0.700625,True,Rhodesian_ridgeback,0.0946977,True,Brabancon_griffon,0.0575594,True
673662677122719744,2015-12-07 00:37:52+00:00,1339,397,This is Kendall. 12/10 would cuddle the hell out of https://t.co/fJulMurnfj,Twitter for iPhone,https://twitter.com/dog_rates/status/673662677122719744,1,https://pbs.twimg.com/media/CVlUfBbUwAQyfcD.jpg,Kendall,,12.0,10,Labrador_retriever,0.95767,True,beagle,0.0124127,True,golden_retriever,0.00568913,True
673619819984,2015-12-07 01:47:30+00:00,1460,521,This is Shnuggles. I would kill for Shnuggles. 13/10 https://t.co/GwvpQiQ7oQ,Twitter for iPhone,https://twitter.com/dog_rates/status/673680198160809984,1,https://pbs.twimg.com/media/CVlkid8WoAAqDlB.jpg,Shnuggles,,13.0,10,Samoyed,0.989853,True,Arctic_fox,0.00334375,False,chow,0.00280172,True
67368684527744,2015-12-07 02:13:55+00:00,1544,479,This is George. He's upset that the 4th of July isn't everyday. 11/10 https://t.co/wImU0jdx3E,Twitter for iPhone,https://twitter.com/dog_rates/status/673686845050527744,1,https://pbs.twimg.com/media/CVlqi_AXIAASlcD.jpg,George,,11.0,10,Pekinese,0.1859029999999999,True,guinea_pig,0.172951,False,pug,0.166183,True
6736887527372881,2015-12-07 02:21:29+00:00,1325,534,Meet Larry. He doesn't know how to shoe. 9/10 damn it Larry https://t.co/jMki5GOV3y,Twitter for iPhone,https://twitter.com/dog_rates/status/673688752737402881,1,https://pbs.twimg.com/media/CVlsVs3WIAAja6m.jpg,Larry,,9.0,10,soft-coated_wheaten_terrier,0.340806,True,Sealyham_terrier,0.234898,True,kuvasz,0.203495,True
6736897331349465,2015-12-07 02:25:23+00:00,1855,700,When you're having a blast and remember tomorrow's Monday. 11/10 https://t.co/YPsJasNVGe,Twitter for iPhone,https://twitter.com/dog_rates/status/673689733134946305,1,https://pbs.twimg.com/media/CVltNgxWEAA5sCJ.jpg,,,11.0,10,Chesapeake_Bay_retriever,0.38222,True,American_Staffordshire_terrier,0.35014,True,seat_belt,0.0988738999999999,False
67369797135472,2015-12-07 02:58:09+00:00,4067,2165,This is Pickles. She's a tiny pointy pupper. Average walker. Very skeptical of wet leaf. 8/10 https://t.co/lepRCaGcgw,Twitter for iPhone,https://twitter.com/dog_rates/status/673697980713705472,1,https://pbs.twimg.com/media/CVl0vFeWoAAMTfg.jpg,Pickles,pupper,8.0,10,porcupine,0.151876,False,hen,0.1113799999999999,False,doormat,0.0589337,False
6730254269775872,2015-12-07 03:07:12+00:00,1532,638,Large blue dog here. Cool shades. Flipping us off w both hands. Obviously a preteen. 3/10 for rude blue preteen pup https://t.co/mcPd5AFfhA,Twitter for iPhone,https://twitter.com/dog_rates/status/673700254269775872,1,https://pbs.twimg.com/media/CVl2ydUWsAA1jD6.jpg,,,3.0,10,water_bottle,0.614536,False,ashcan,0.0509114,False,bucket,0.0374319,False
6735679337693185,2015-12-07 03:28:45+00:00,1337,439,This is Dot. He found out you only pretended to throw the ball that one time. You don't fuck with Dot. 8/10 https://t.co/Ymg4fwKlZd,Twitter for iPhone,https://twitter.com/dog_rates/status/673705679337693185,1,https://pbs.twimg.com/media/CVl7u00WcAAufzR.jpg,Dot,,8.0,10,Shih-Tzu,0.165383,True,Lhasa,0.116977,True,Yorkshire_terrier,0.0638989,True
67300528,2015-12-07 03:34:14+00:00,1177,434,This is Raymond. He's absolutely terrified of floating tennis ball. 10/10 it'll be ok pupper https://t.co/QyH1CaY3SM,Twitter for iPhone,https://twitter.com/dog_rates/status/673707060090052608,1,https://pbs.twimg.com/media/CVl8_EPWoAAcuSC.jpg,Raymond,pupper,10.0,10,German_short-haired_pointer,0.935771,True,kelpie,0.022561,True,Labrador_retriever,0.00884665,True
67386112359219,2015-12-07 03:40:24+00:00,1153,315,This is Riley. She's just an adorable football fan. 12/10 I'd watch the sports with her https://t.co/kLV8zUCfc8,Twitter for iPhone,https://twitter.com/dog_rates/status/673708611235921920,1,https://pbs.twimg.com/media/CVl-Z0dWcAAs7wr.jpg,Riley,,12.0,10,golden_retriever,0.936333,True,cocker_spaniel,0.0242109,True,Labrador_retriever,0.00943485,True
6739992831262724,2015-12-07 03:45:53+00:00,908,306,I know a lot of you are studying for finals. Good luck! Here's this. It should help somehow. 12/10 https://t.co/s2ktuPQd79,Twitter for iPhone,https://twitter.com/dog_rates/status/673709992831262724,1,https://pbs.twimg.com/media/CVl_qbjW4AA8Mam.jpg,,,12.0,10,Chihuahua,0.330171,True,Siamese_cat,0.18158,False,kelpie,0.178227,True
673711475735838725,2015-12-07 03:51:47+00:00,1114,325,🎶 HELLO FROM THE OTHER SIIIIIIIIDE 🎶 10/10 https://t.co/MTOOksRzvH,Twitter for iPhone,https://twitter.com/dog_rates/status/673711475735838725,1,https://pbs.twimg.com/media/CVmA_osW4AArAU1.jpg,,,10.0,10,Maltese_dog,0.607401,True,toy_poodle,0.143836,True,Sealyham_terrier,0.063907,True
6737158618537576,2015-12-07 04:09:13+00:00,3815,2303,This is a heavily opinionated dog. Loves walls. Nobody knows how the hair works. Always ready for a kiss. 4/10 https://t.co/dFiaKZ9cDl,Twitter for iPhone,https://twitter.com/dog_rates/status/673715861853720576,1,https://pbs.twimg.com/media/CVmE_fAWIAAlDhU.jpg,a,,4.0,10,suit,0.404115,False,bow_tie,0.294683,False,Windsor_tie,0.1327009999999999,False
6738878677739649,2015-12-07 15:32:42+00:00,994,274,When you're having a great time sleeping and your mom comes in and turns on the lights. 10/10 https://t.co/6qYd6BNSPd,Twitter for iPhone,https://twitter.com/dog_rates/status/673887867907739649,2,https://pbs.twimg.com/media/CVoha_IU4AAZ7vi.jpg,,,10.0,10,Brabancon_griffon,0.216767,True,Chihuahua,0.190958,True,golden_retriever,0.163288,True
67363526995968,2015-12-07 16:46:21+00:00,3406,1799,Guys I'm getting real tired of this. We only rate dogs. Please don't send in other things like this Bulbasaur. 3/10 https://t.co/t5rQHl6W8M,Twitter for iPhone,https://twitter.com/dog_rates/status/673906403526995968,1,https://pbs.twimg.com/media/CVoySqoWUAAWb7N.jpg,,,3.0,10,toilet_seat,0.683319,False,soft-coated_wheaten_terrier,0.0489277,True,Siberian_husky,0.030386,True
67391943761191,2015-12-07 17:38:09+00:00,1251,401,This is Obie. He is on guard watching for evildoers from the comfort of his pumpkin. Very brave pupper. 11/10 https://t.co/cdwPTsGEAb,Twitter for iPhone,https://twitter.com/dog_rates/status/673919437611909120,1,https://pbs.twimg.com/media/CVo-JuMWwAAet6F.jpg,Obie,pupper,11.0,10,jack-o'-lantern,0.172079,False,schipperke,0.1159839999999999,True,miniature_pinscher,0.052175,True
6739569143891928,2015-12-07 20:07:04+00:00,2091,1069,This is one esteemed pupper. Just graduated college. 10/10 what a champ https://t.co/nyReCVRiyd,Twitter for iPhone,https://twitter.com/dog_rates/status/673956914389192708,1,https://pbs.twimg.com/media/CVpgPGwWoAEV7gG.jpg,one,pupper,10.0,10,pug,0.5861609999999999,True,Brabancon_griffon,0.0827437,True,Chihuahua,0.0458777,True
67089829358114,2015-12-07 23:33:58+00:00,1297,393,This pup is sad bc he didn't get to be the toy car. Also he has shitty money management skills. 10/10 still cute tho https://t.co/PiSXXZjDSJ,Twitter for iPhone,https://twitter.com/dog_rates/status/674008982932058114,1,https://pbs.twimg.com/media/CVqPkVoU4AAkXA7.jpg,,,10.0,10,jigsaw_puzzle,0.97081,False,prayer_rug,0.0110482,False,quill,0.00843171,False
67143849745472,2015-12-07 23:55:26+00:00,1676,714,Say hello to Aiden. His eyes are magical. Loves his little Guy Fieri friend. Sneaky tongue slip. 11/10 would caress https://t.co/Ac37LOe3xD,Twitter for iPhone,https://twitter.com/dog_rates/status/674014384960745472,1,https://pbs.twimg.com/media/CVqUgTIUAAUA8Jr.jpg,Aiden,,11.0,10,Pembroke,0.74232,True,Cardigan,0.0849371,True,Eskimo_dog,0.0683208999999999,True
671934521176,2015-12-08 00:15:09+00:00,1208,340,This is Acro. You briefly see her out of the corner of your eye. You look and she's not there. 10/10 mysterious pup https://t.co/fqiEsTduEs,Twitter for iPhone,https://twitter.com/dog_rates/status/674019345211760640,1,https://pbs.twimg.com/media/CVqZBO8WUAAd931.jpg,Acro,,10.0,10,collie,0.992732,True,borzoi,0.0050428999999999,True,Shetland_sheepdog,0.00172478,True
6724893172875264,2015-12-08 00:37:11+00:00,1914,1360,When you realize it doesn't matter how hard you study. You're still going to fail. 10/10 https://t.co/qzYXbyv0SJ,Twitter for iPhone,https://twitter.com/dog_rates/status/674024893172875264,1,https://pbs.twimg.com/media/CVqeEKLW4AA1wXH.jpg,,,10.0,10,Pomeranian,0.6485,True,Pekinese,0.339835,True,Persian_cat,0.00644846,False
6738616753,2015-12-08 01:21:40+00:00,906,240,Meet Daisy. She has no eyes &amp; her face has been blurry since birth. Quite the trooper tho. Still havin a blast. 9/10 https://t.co/jcNdw43BIP,Twitter for iPhone,https://twitter.com/dog_rates/status/674036086168010753,1,https://pbs.twimg.com/media/CVqoPslWEAEk7EC.jpg,Daisy,,9.0,10,toy_poodle,0.685617,True,miniature_poodle,0.151936,True,Maltese_dog,0.0455311,True
6738233588723717,2015-12-08 01:30:12+00:00,1176,456,This is Kaiya. She's an aspiring shoe model. 12/10 follow your dreams pupper https://t.co/nX8FiGRHvk,Twitter for iPhone,https://twitter.com/dog_rates/status/674038233588723717,1,https://pbs.twimg.com/media/CVqqMtiVEAEye_L.jpg,Kaiya,pupper,12.0,10,Eskimo_dog,0.358459,True,Norwegian_elkhound,0.206963,True,malamute,0.1482359999999999,True
67425532646856,2015-12-08 01:47:22+00:00,772,142,Yea I can't handle the cuteness anymore. Curls for days. 12/10 for all https://t.co/sAI6gCGZYX,Twitter for iPhone,https://twitter.com/dog_rates/status/674042553264685056,1,https://pbs.twimg.com/media/CVquIDRW4AEJrPk.jpg,,,12.0,10,toy_poodle,0.927975,True,miniature_poodle,0.0689463999999999,True,standard_poodle,0.00131575,True
67451396631169,2015-12-08 01:57:39+00:00,1520,710,Herd of wild dogs here. Not sure what they're trying to do. No real goals in life. 3/10 find your purpose puppers https://t.co/t5ih0VrK02,Twitter for iPhone,https://twitter.com/dog_rates/status/674045139690631169,1,https://pbs.twimg.com/media/CVqwedgXIAEAT6A.jpg,,,3.0,10,robin,0.369661,False,rhinoceros_beetle,0.110607,False,European_fire_salamander,0.0431782,False
6751556661161984,2015-12-08 02:23:09+00:00,1564,530,This is Lucy. She knits. Specializes in toboggans. 10/10 I'd buy a toboggan from Lucy https://t.co/YE2XDHy4Yk,Twitter for iPhone,https://twitter.com/dog_rates/status/674051556661161984,1,https://pbs.twimg.com/media/CVq2UHwWEAAduMw.jpg,Lucy,,10.0,10,Shih-Tzu,0.179777,True,badger,0.16058,False,three-toed_sloth,0.132154,False
6753186244734976,2015-12-08 02:29:37+00:00,3576,1441,"This is Stanley. Yes he is aware of the spoon's presence, he just doesn't know what he should do about it. 10/10 https://t.co/gQAMg5ypW5",Twitter for iPhone,https://twitter.com/dog_rates/status/674053186244734976,1,https://pbs.twimg.com/media/CVq3zAaWwAA8vpk.jpg,Stanley,,10.0,10,Cardigan,0.984725,True,Pembroke,0.00873039,True,kelpie,0.00219477,True
6763287418,2015-12-08 03:09:46+00:00,6769,2450,This is Earl. Earl is lost. Someone help Earl. He has no tags. Just trying to get home. 5/10 hang in there Earl https://t.co/1ZbfqAVDg6,Twitter for iPhone,https://twitter.com/dog_rates/status/674063288070742018,1,https://pbs.twimg.com/media/CVrA-rIWEAANxwQ.jpg,Earl,,5.0,10,ostrich,0.661176,False,bearskin,0.214879,False,swab,0.0644557,False
6775285688614912,2015-12-08 03:57:26+00:00,1047,316,Say hello to Mitch. He thinks that's a hat. Nobody has told him yet. 11/10 please no one tell him https://t.co/7jOPktauh4,Twitter for iPhone,https://twitter.com/dog_rates/status/674075285688614912,1,https://pbs.twimg.com/media/CVrL5YBWoAA_uPD.jpg,Mitch,,11.0,10,Airedale,0.305392,True,Kerry_blue_terrier,0.250014,True,Lakeland_terrier,0.188668,True
678285244338,2015-12-08 04:27:30+00:00,804,186,This is a Sagitariot Baklava mix. Loves her new hat. 11/10 radiant pup https://t.co/Bko5kFJYUU,Twitter for iPhone,https://twitter.com/dog_rates/status/674082852460433408,1,https://pbs.twimg.com/media/CVrSxy7WsAAFD2F.jpg,a,,11.0,10,Pomeranian,0.666957,True,Shetland_sheepdog,0.0280194,True,ski_mask,0.0206827,False
6742551688258576,2015-12-08 15:52:13+00:00,1581,619,Say hello to Bobbay. He's a marshmallow wizard. 10/10 https://t.co/r6LZN1o1Gx,Twitter for iPhone,https://twitter.com/dog_rates/status/674255168825880576,1,https://pbs.twimg.com/media/CVtvf6bWwAAd1rT.jpg,Bobbay,,10.0,10,Eskimo_dog,0.615741,True,Siberian_husky,0.199544,True,malamute,0.179107,True
6742625978937856,2015-12-08 16:21:41+00:00,1391,498,This is Gus. He's super stoked about being an elephant. Couldn't be happier. 9/10 for elephant pupper https://t.co/gJS1qU0jP7,Twitter for iPhone,https://twitter.com/dog_rates/status/674262580978937856,1,https://pbs.twimg.com/media/CVt2PawWIAEUkqW.jpg,Gus,pupper,9.0,10,Greater_Swiss_Mountain_dog,0.519428,True,boxer,0.1215,True,Staffordshire_bullterrier,0.114498,True
674265582246694913,2015-12-08 16:33:36+00:00,1766,936,This is Henry. He's a shit dog. Short pointy ears. Leaves trail of pee. Not fluffy. Doesn't come when called. 2/10 https://t.co/Pu9RhfHDEQ,Twitter for iPhone,https://twitter.com/dog_rates/status/674265582246694913,1,https://pbs.twimg.com/media/CVt49k_WsAAtNYC.jpg,Henry,,2.0,10,slug,0.998075,False,ice_lolly,0.00098401,False,leafhopper,9.72038e-05,False
674269164442398721,2015-12-08 16:47:50+00:00,961,255,"This is Bob. He's a Juniper Fitzsimmons. His body is 2, but his face is 85. Always looks miserable. Nice stool. 8/10 https://t.co/vYe9RlVz2N",Twitter for iPhone,https://twitter.com/dog_rates/status/674269164442398721,1,https://pbs.twimg.com/media/CVt8OmIWIAAbxvJ.jpg,Bob,,8.0,10,pug,0.6229210000000001,True,Norwegian_elkhound,0.0486585,True,Cardigan,0.0169655,True
6742714316523648,2015-12-08 16:56:51+00:00,1682,800,"""AT DAWN, WE RIDE""
10/10 for both dogs https://t.co/3aXX6wH6it",Twitter for iPhone,https://twitter.com/dog_rates/status/674271431610523648,1,https://pbs.twimg.com/media/CVt-SeMWwAAs9HH.jpg,,,10.0,10,German_shepherd,0.991454,True,malinois,0.00415023,True,bloodhound,0.00301913,True
67429183653312,2015-12-08 18:17:56+00:00,15817,6533,This is Kenny. He just wants to be included in the happenings. 11/10 https://t.co/2S6oye3XqK,Twitter for iPhone,https://twitter.com/dog_rates/status/674291837063053312,1,https://pbs.twimg.com/media/CVuQ2LeUsAAIe3s.jpg,Kenny,,11.0,10,Cardigan,0.611525,True,Pembroke,0.368566,True,Chihuahua,0.00332957,True
6747341513269249,2015-12-08 19:19:32+00:00,12129,7641,This is life-changing. 12/10 https://t.co/SroTpI6psB,Vine - Make a Scene,https://twitter.com/dog_rates/status/674307341513269249,nan,,life,,12.0,10,,,,,,,,,
6743107229923329,2015-12-08 20:01:55+00:00,1516,570,This is Lennon. He's in quite the predicament. 8/10 hang in there pupper https://t.co/7mf8XXPAZv,Twitter for iPhone,https://twitter.com/dog_rates/status/674318007229923329,1,https://pbs.twimg.com/media/CVuopr8WwAExw_T.jpg,Lennon,pupper,8.0,10,porcupine,0.846628,False,hamster,0.0381361,False,echidna,0.0146804,False
674376629280,2015-12-08 23:36:44+00:00,931,346,Meet Chesney. On the outside he stays calm &amp; collected. On the inside he's having a complete mental breakdown. 10/10 https://t.co/G4m0TFY9uc,Twitter for iPhone,https://twitter.com/dog_rates/status/674372068062928900,1,https://pbs.twimg.com/media/CVvZ0KTWwAAdXKV.jpg,Chesney,,10.0,10,seashore,0.346126,False,American_alligator,0.106404,False,sandbar,0.0493491,False
6743947827214656,2015-12-09 01:07:00+00:00,1607,635,This is Gary. He's a hide and seek champion. Second only to Kony. 8/10 Gary has a gift https://t.co/cAlB4XCcsi,Twitter for iPhone,https://twitter.com/dog_rates/status/674394782723014656,1,https://pbs.twimg.com/media/CVvueeeWwAUcQLR.jpg,Gary,,8.0,10,toilet_tissue,0.134983,False,mosquito_net,0.133247,False,Lakeland_terrier,0.109099,True
674461963016,2015-12-09 02:09:56+00:00,1289,515,This is Lenny. He wants to be a sprinkler. 10/10 you got this Lenny https://t.co/CZ0YaB40Hn,Twitter for iPhone,https://twitter.com/dog_rates/status/674410619106390016,1,https://pbs.twimg.com/media/CVv84VDUEAEm3dW.jpg,Lenny,,10.0,10,brown_bear,0.698207,False,sea_lion,0.0464745,False,beagle,0.0194268,True
67441678852730,2015-12-09 02:34:18+00:00,731,157,This is Jonah. He's a Stinted Fisher Price. Enjoys chewing on his miniature RipStik. 10/10 very upbeat fellow https://t.co/7qjXy1uUYY,Twitter for iPhone,https://twitter.com/dog_rates/status/674416750885273600,1,https://pbs.twimg.com/media/CVwCdCFW4AUHY4D.jpg,Jonah,,10.0,10,Chihuahua,0.287201,True,Boston_bull,0.25092,True,whippet,0.141012,True
67442245744896,2015-12-09 02:56:22+00:00,1536,592,This is Ava. She doesn't understand flowers. 12/10 would caress firmly https://t.co/BxTJAFSIgk,Twitter for iPhone,https://twitter.com/dog_rates/status/674422304705744896,1,https://pbs.twimg.com/media/CVwHgblWcAACWOD.jpg,Ava,,12.0,10,golden_retriever,0.964497,True,Labrador_retriever,0.00900618,True,tennis_ball,0.00713883,False
6744361579923456,2015-12-09 03:54:22+00:00,1198,426,Meet Bailey. She plays with her food. Very childish. Doesn't even need a battle helmet smh. Still cute though. 9/10 https://t.co/CLEOjxhTEx,Twitter for iPhone,https://twitter.com/dog_rates/status/674436901579923456,1,https://pbs.twimg.com/media/CVwUyM9WwAAGDjv.jpg,Bailey,,9.0,10,acorn_squash,0.375392,False,Shih-Tzu,0.105416,True,Lhasa,0.0728323,True
674447374524,2015-12-09 04:36:06+00:00,1137,393,This pupper just wants a belly rub. This pupper has nothing to do w the tree being sideways now. 10/10 good pupper https://t.co/AyJ7Ohk71f,Twitter for iPhone,https://twitter.com/dog_rates/status/674447403907457024,1,https://pbs.twimg.com/media/CVweVUfW4AACPwI.jpg,,pupper,10.0,10,Brabancon_griffon,0.409909,True,malinois,0.2446489999999999,True,bull_mastiff,0.0748195,True
67446888997880,2015-12-09 06:01:26+00:00,6676,2275,This is Louis. He thinks he's flying. 13/10 this is a legendary pup https://t.co/6d9WziPXmx,Twitter for iPhone,https://twitter.com/dog_rates/status/674468880899788800,2,https://pbs.twimg.com/media/CVwx3dQXAAA0ksL.jpg,Louis,,13.0,10,chow,0.52623,True,Pomeranian,0.283647,True,toy_poodle,0.0676654,True
674632714662858753,2015-12-09 16:52:27+00:00,1617,637,Rare submerged pup here. Holds breath for a long time. Frowning because that spoon ignores him. 5/10 would still pet https://t.co/EJzzNHE8bE,Twitter for iPhone,https://twitter.com/dog_rates/status/674632714662858753,1,https://pbs.twimg.com/media/CVzG3yOVAAAqi9I.jpg,,,5.0,10,jellyfish,0.4327479999999999,False,goldfish,0.1131109999999999,False,coral_reef,0.0870471999999999,False
6746386159989473,2015-12-09 17:15:54+00:00,1806,650,This pupper is fed up with being tickled. 12/10 I'm currently working on an elaborate heist to steal this dog https://t.co/F33n1hy3LL,Twitter for iPhone,https://twitter.com/dog_rates/status/674638615994089473,1,https://pbs.twimg.com/media/CVzMPh1UsAELQ_p.jpg,,pupper,12.0,10,Pomeranian,0.846986,True,chow,0.142014,True,keeshond,0.00260504,True
67464425635816,2015-12-09 17:38:19+00:00,1111,311,When you see sophomores in high school driving. 11/10 https://t.co/m6aC8d1Kzp,Twitter for iPhone,https://twitter.com/dog_rates/status/674644256330530816,1,https://pbs.twimg.com/media/CVzRXmXWIAA0Fkr.jpg,,,11.0,10,soccer_ball,0.398102,False,basset,0.335692,True,cocker_spaniel,0.0729408,True
6746463944941312,2015-12-09 17:46:48+00:00,1533,557,Two gorgeous dogs here. Little waddling dog is a rebel. Refuses to look at camera. Must be a preteen. 5/10 &amp; 8/10 https://t.co/YPfw7oahbD,Twitter for iPhone,https://twitter.com/dog_rates/status/674646392044941312,1,https://pbs.twimg.com/media/CVzTUGrW4AAirJH.jpg,,,5.0,10,flat-coated_retriever,0.837448,True,groenendael,0.0861665,True,Labrador_retriever,0.0160522,True
674664755118911488,2015-12-09 18:59:46+00:00,994,276,This is Rodman. He's getting destroyed by the surfs. Valiant effort though. 10/10 better than most puppers probably https://t.co/S8wCLemrNb,Twitter for iPhone,https://twitter.com/dog_rates/status/674664755118911488,1,https://pbs.twimg.com/media/CVzkA7-WsAAcXz6.jpg,Rodman,,10.0,10,African_crocodile,0.330625,False,American_alligator,0.0753557,False,mink,0.0574807,False
67465816824348,2015-12-09 19:22:56+00:00,1751,729,Meet Jeb &amp; Bush. Jeb is somehow stuck in that fence and Bush won't stop whispering sweet nothings in his ear. 9/10s https://t.co/NRNExUy9Hm,Twitter for iPhone,https://twitter.com/dog_rates/status/674670581682434048,1,https://pbs.twimg.com/media/CVzpUGUWUAAo7Vn.jpg,Jeb,,9.0,10,malamute,0.180079,True,Eskimo_dog,0.178033,True,Siberian_husky,0.0779661,True
6746135443775488,2015-12-09 20:40:38+00:00,1237,510,Meet Patrick. He's an exotic pup. Jumps great distances for a dog. Always gets injured when I toss him a ball. 3/10 https://t.co/Unz1uNrOzo,Twitter for iPhone,https://twitter.com/dog_rates/status/674690135443775488,1,https://pbs.twimg.com/media/CVz7FxXWUAAlTRP.jpg,Patrick,,3.0,10,tick,0.242538,False,nail,0.212589,False,screw,0.172838,False
674737191714,2015-12-09 23:47:22+00:00,693,103,Meet Rufio. He is unaware of the pink legless pupper wrapped around him. Might want to get that checked 10/10 &amp; 4/10 https://t.co/KNfLnYPmYh,Twitter for iPhone,https://twitter.com/dog_rates/status/674737130913071104,1,https://pbs.twimg.com/media/CV0l10AU8AAfg-a.jpg,Rufio,pupper,10.0,10,Pomeranian,0.948537,True,schipperke,0.0143098999999999,True,Chihuahua,0.00812024,True
6747399531343584,2015-12-09 23:58:35+00:00,1194,437,"""🎶 DO YOU BELIEVE IN LIFE AFTER LOVE 🎶""
11/10 https://t.co/URNs5zFskc",Twitter for iPhone,https://twitter.com/dog_rates/status/674739953134403584,1,https://pbs.twimg.com/media/CV0oaHFW4AA9Coi.jpg,,,11.0,10,Dandie_Dinmont,0.175915,True,black-footed_ferret,0.0965343,False,toy_poodle,0.0641447,True
674740847944,2015-12-10 00:10:43+00:00,1514,607,This is Sophie. She just saw a spider. 10/10 don't just stand there Sophie https://t.co/VagYftZccT,Twitter for iPhone,https://twitter.com/dog_rates/status/674743008475090944,1,https://pbs.twimg.com/media/CV0rL7RWEAAbhqm.jpg,Sophie,,10.0,10,Bernese_mountain_dog,0.583054,True,Shetland_sheepdog,0.0659904,True,Greater_Swiss_Mountain_dog,0.0652362,True
67475223308224,2015-12-10 00:47:23+00:00,1580,516,Everyone please just appreciate how perfect these two photos are. 12/10 for both https://t.co/rLf7asnHxO,Twitter for iPhone,https://twitter.com/dog_rates/status/674752233200820224,2,https://pbs.twimg.com/media/CV0zkzEU4AAzLc5.jpg,,,12.0,10,vizsla,0.665516,True,redbone,0.173366,True,basset,0.134783,True
6747648173870928,2015-12-10 01:37:23+00:00,852,263,These two pups are masters of camouflage. Very dedicated to the craft. Both must've spent decades practicing. 10/10s https://t.co/RBiQ8hPqwr,Twitter for iPhone,https://twitter.com/dog_rates/status/674764817387900928,2,https://pbs.twimg.com/media/CV0_BSuWIAIvE9k.jpg,,,10.0,10,Samoyed,0.634695,True,Arctic_fox,0.309853,False,kuvasz,0.019641,True
